town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013
9,Bethel                   ,D,Professional Development,State,5262,5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Bethel                   ,D,School Building Projects,State,345548,150416,1049528,1750817,1694993,1564354,1548003,1577444,1914842,1760266,1052579,827896,620992,4219549,521194,708565,494657,481284,5218475.35,4846729.8,1014476.02,558080.5,5110.93,4899.97
9,Bethel                   ,D,Sp. Ed. - Equity,State,0,0,0,0,0,0,0,0,0,17955,47830,36643,21629,0,0,0,7191,4993,0,0,0,0,0,0
9,Bethel                   ,D,Sp. Ed. - Excess Cost,State,214487,210093,150808,150892,144441,73890,91980,106818,183280,120629,203995,243260,170497,181763,149671,244151,380087,482512,735893,737049,540838,513449,485334,474551
9,Bethel                   ,D,Sp. Ed. - Regular,State,764670,761656,989981,917074,963682,955917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Bethel                   ,D,Sp. Ed. - State Agency Placements,State,72225,59680,36050,14262,102212,37893,79414,110795,70751,216936,209596,186260,164395,250550,277919,267580,248699,375504,331689,485431,458548,395096,307051,160160
9,Bethel                   ,D,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59394,59394,59394,59394
9,Bethel                   ,D,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,146194,0,109962,10000,39695,29991,0,0,0,0,0,0,0,0,0,0
9,Bethel                   ,D,State School Breakfast,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5869,11739
9,Bethel                   ,D,Student Achievement,State,0,0,0,0,0,0,19410,0,1604,2296,4080,15042,0,0,0,0,0,0,0,0,0,0,0,0
9,Bethel                   ,D,Teacher Standards Implementation,State,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Bethel                   ,D,Transportation - Public,State,175635,171843,184106,178868,160285,152158,139223,135559,134698,143737,134775,121431,147166,152247,106985,102093,95779,206828,115696,166950,89434,74301,75516,75861
9,Bethel                   ,D,Transportation-Nonpublic,State,17248,17890,18604,14559,12990,13754,14625,13520,13668,14654,12758,11641,13737,16534,11907,13799,13689,19610,18256,16422,18644,14774,12993,13905
9,Bethel                   ,D,Vocational Education Equipment,State,0,0,58785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Bethlehem                ,C,Child Nutrition State Match,State,482,650,572,495,423,283,212,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Bethlehem                ,C,ECS/Alliance Dist Grants,State,682203,734909,669106,689112,674283,885736,1001459,1004518,1013065,1035294,1063239,1081354,1099675,1169896,1135595,1168082,1206123,1209402,1262616,1318171,1130114,1130114,1318171,1318800
10,Bethlehem                ,C,Sp. Ed. - Equity,State,0,0,0,0,0,0,0,2956,6536,11446,14394,12528,18841,0,0,0,3455,4980,0,0,0,0,0,0
11,Bloomfield               ,G,Adult Education,State,9127,13042,10640,7810,7936,9924,11343,12645,10801,13864,13638,16088,17842,9987,13059,19469,23247,21800,22885,35711,27343,24613,22649,18303
11,Bloomfield               ,G,After School Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119071,111688
11,Bloomfield               ,G,Child Nutrition State Match,State,17747,17706,16098,14121,13646,13803,13266,14351,14110,14438,14131,15652,15607,16882,17922,17480,16062,12796,13062,12104,11624,11921,11535,12405
11,Bloomfield               ,G,E.E.R.A - Public,State,36329,28239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Early Reading Success,State,0,0,0,0,0,0,0,0,0,100000,161220,147997,126245,113544,131231,146537,147458,151604,177554,0,0,0,0,0
11,Bloomfield               ,G,ECS/Alliance Dist Grants,State,3266516,3397177,2985523,1493486,1493956,1493956,2214681,2090420,2073070,2128828,2106241,2293041,2365830,2474704,2756837,3751392,4019327,4082582,5344521,5464227,4742677,4627774,5394223,5531301
11,Bloomfield               ,G,Extended School Hours,State,0,0,0,0,0,0,0,0,0,0,47243,47017,0,0,48901,48521,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Family Resource Center Program,State,0,0,0,0,0,0,0,0,0,100541,100000,100000,100000,86171,77974,102250,102250,102250,102400,97200,92325,97000,92435,105213
11,Bloomfield               ,G,Gen Improvemnts To School Buildings,State,0,0,0,0,0,0,0,0,0,0,115256,106382,90274,0,85549,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27359,28807,26719,25293,25982,25068,26949
11,Bloomfield               ,G,High School Technology Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27401,30885,0,0,0,0,0
11,Bloomfield               ,G,Interdistrict Cooperative,State,122118,122696,54176,61384,63000,76500,92831,202330,243934,243935,521833,521833,97888,97888,44880,44880,72381,67314,0,0,0,0,0,0
11,Bloomfield               ,G,Magnet School,State,0,0,0,0,0,0,0,7830,27848,22800,28800,26400,66000,62400,69790,64800,145625,256557,317644,434320,1758270,2033380,2172010,2720367
11,Bloomfield               ,G,Nonpublic Health Services,State,11377,16345,4363,3812,4391,12134,11382,10966,10354,11206,11819,17786,18220,16162,17009,23180,31490,32405,14884,42151,48905,49385,44341,46595
11,Bloomfield               ,G,Other State Grants,State,0,0,0,0,0,0,0,0,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Priority School Districts,State,43086,0,0,0,0,0,0,0,0,0,807500,807500,668125,501595,430905,1052302,851726,651153,450576,0,0,0,0,0
11,Bloomfield               ,G,Professional Development,State,4953,25126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7635,8035
11,Bloomfield               ,G,School Accountability-Summer Schl,State,0,0,0,0,0,0,0,0,0,0,0,63095,56339,42032,39014,53000,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,School Building Projects,State,141723,171432,243291,165864,485000,258054,214716,188328,622506,328414,1305930,605225,1666695,177065,158924,38075,146710,3204031,3442472,16086036,13911751,5959528,6817957,1403692
11,Bloomfield               ,G,School Library Grant,State,0,0,0,0,0,0,0,0,0,0,27411,25301,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,90000,115164,322332,336845,330992,328745,328161,338977,344610,391438,460837,584734,526563,540924,515488,513695
11,Bloomfield               ,G,School Readiness Minor Capital Impr,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71834,0,0,0,0,0,0
11,Bloomfield               ,G,Sp. Ed. - Equity,State,0,0,0,0,0,0,17464,21346,27636,25112,18948,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Sp. Ed. - Excess Cost,State,87285,105344,92355,25751,39676,44019,52231,91737,38828,77250,67274,117484,85099,56404,73986,95595,250027,171262,213168,219653,162313,144458,188234,62359
11,Bloomfield               ,G,Sp. Ed. - Foster,State,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Sp. Ed. - Regular,State,973562,952888,881056,573594,599036,753975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Sp. Ed. - State Agency Placements,State,32209,12240,4030,6366,7154,36706,30904,45928,36369,258622,213739,308375,353874,258929,208454,217210,247253,182314,217282,527791,265479,289972,190767,99914
11,Bloomfield               ,G,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73516,73516,73516,73516
11,Bloomfield               ,G,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,145688,0,0,69718,91703,15447,0,129387,0,108395,0,0,0,0,0,0
11,Bloomfield               ,G,State School Breakfast,State,0,0,0,0,3107,3652,3657,3875,3809,21239,13829,18056,18665,15617,17558,17269,17287,17106,20198,19966,20801,17992,20306,17536
11,Bloomfield               ,G,Student Achievement,State,0,0,0,0,0,0,7969,0,5644,0,15744,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Tax Exempt Property,State,156780,149523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Teacher Standards Implementation,State,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Transitional School Districts,State,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Transportation - Public,State,124363,130848,133331,93491,72373,83040,102416,101529,91282,127445,119088,149173,125144,100600,106741,174907,189670,173832,186470,279774,110580,118043,109390,89545
11,Bloomfield               ,G,Transportation-Nonpublic,State,1986,2169,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782
11,Bloomfield               ,G,Voc Agriculture - Tuition,State,8778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bloomfield               ,G,Vocational Agriculture,State,0,0,0,0,0,0,0,0,24080,36120,47300,71380,83420,80215,45342,38543,64149,56075,126585,112874,143301,134630,121650,149591
11,Bloomfield               ,G,Youth Service Bureau,State,0,0,0,0,0,0,14176,14125,14090,14058,15933,16021,15985,15794,15799,15933,15954,15972,22222,22222,22224,22225,22225,22084
12,Bolton                   ,C,Adult Education,State,1314,1831,1569,1618,1671,1971,1993,2024,2327,2123,2195,2265,2333,2912,3556,3323,3814,4142,4757,4660,4527,4779,4649,3633
12,Bolton                   ,C,Child Nutrition State Match,State,2433,2616,2209,2339,2590,2311,2418,2365,2336,2310,2191,1950,2131,2200,2432,2228,2108,1707,1370,1919,2044,2161,2377,2511
12,Bolton                   ,C,E.E.R.A - Public,State,5607,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Bolton                   ,C,ECS/Alliance Dist Grants,State,1204900,1239619,1377034,1333479,1402006,1676987,1864731,1868159,1891258,1941369,1992638,2045067,2195059,2418485,2448276,2491108,2535860,2561956,2906375,3034684,2593671,2551681,3044546,3054665
12,Bolton                   ,C,Interdistrict Cooperative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59738,55556,0,0,0,0,0,0
12,Bolton                   ,C,Magnet School,State,0,0,0,0,0,0,0,0,0,0,0,1200,3600,9600,0,0,0,0,0,0,0,0,0,0
12,Bolton                   ,C,Nonpublic Health Services,State,0,0,0,0,0,0,0,347,537,394,417,424,469,230,311,209,672,320,330,278,255,245,233,199
12,Bolton                   ,C,Open Choice Program,State,0,0,0,0,0,0,0,0,0,0,14000,27303,26843,31638,29801,40211,45535,52488,65896,63249,76662,82075,169163,168000
12,Bolton                   ,C,Professional Development,State,1838,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Bolton                   ,C,School Building Projects,State,117947,201088,157836,228985,577330,567153,536141,493511,476719,493535,479753,465706,565030,1012399,445128,429198,411698,368341,350265.28,375306.13,319462.38,5097548,5113045.39,143858.9
12,Bolton                   ,C,Sheff Settlement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138000,138000,138000,143000
12,Bolton                   ,C,Sp. Ed. - Excess Cost,State,16392,0,0,0,0,0,42453,74198,65844,72732,84344,91966,78390,91254,71520,76115,140861,258485,331888,280211,343723,175499,205124,195171
12,Bolton                   ,C,Sp. Ed. - Regular,State,169341,174056,162034,123710,135562,162370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Bolton                   ,C,Sp. Ed. - State Agency Placements,State,33950,76705,29943,15014,15480,12357,9806,15792,29207,70504,141891,112340,105569,105173,26531,27793,53789,81656,69453,121479,130284,15831,0,0
12,Bolton                   ,C,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37762,37762,37762,37762
12,Bolton                   ,C,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,0,18519,31494,37776,30308,0,0,0,38000,0,0,0,0,0,0
12,Bolton                   ,C,Student Achievement,State,0,0,0,0,0,0,3011,0,2096,500,5553,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Bolton                   ,C,Teacher Standards Implementation,State,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Bolton                   ,C,Transportation - Public,State,86804,92637,82708,82589,80534,95293,101390,95862,104767,95410,103719,109410,112228,94429,111240,86415,100924,107406,112027,103548,56857,47277,38879,28222
12,Bolton                   ,C,Voc Agriculture - Tuition,State,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,Adult Education,State,3455,4189,4143,4317,4425,3733,4151,4275,3997,3933,4128,4313,4439,3881,4068,3301,4178,4858,4000,4564,4268,4245,5343,5183
13,Bozrah                   ,E,Child Nutrition State Match,State,1226,1072,897,967,1176,1370,1203,1367,1347,1279,1233,1149,1277,1308,1298,1284,1179,1152,1228,1213,1071,980,1031,1026
13,Bozrah                   ,E,E.E.R.A - Public,State,3972,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,ECS/Alliance Dist Grants,State,727775,795217,862382,899896,899896,899896,1096388,1062978,1022608,1007928,991259,1010195,1008485,1022195,960249,1013453,1059194,1061359,1182310,1229025,1031174,1053975,1252778,1236766
13,Bozrah                   ,E,Magnet School,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0
13,Bozrah                   ,E,Primary Mental Health,State,0,0,0,8974,6753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,Professional Development,State,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,School Building Projects,State,21836,33624,19812,5358,169648,337779,332863,636123,446144,430602,386922,352276,341255,330015,141313,270209,205780,197293,191072.3,182190.26,175497.47,168997.99,162192.82,2084.33
13,Bozrah                   ,E,Sp. Ed. - Equity,State,0,0,0,0,0,0,15804,21431,14428,25325,23208,18366,31226,0,0,0,4946,9645,0,0,0,0,0,0
13,Bozrah                   ,E,Sp. Ed. - Excess Cost,State,2095,0,0,0,0,0,9845,5051,336,13341,18573,61276,12609,15000,21101,23063,14937,0,95327,229167,262920,158163,137759,136769
13,Bozrah                   ,E,Sp. Ed. - Regular,State,128622,136898,173141,182352,186883,207496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,Sp. Ed. - State Agency Placements,State,0,2791,0,5753,0,0,0,0,2542,28145,29764,39949,47749,71629,33114,3217,11809,26644,0,0,0,0,0,0
13,Bozrah                   ,E,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608,11608,11608,11608
13,Bozrah                   ,E,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,0,0,14627,13270,23220,0,0,0,16176,0,0,0,0,0,0
13,Bozrah                   ,E,State School Breakfast,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095,3149
13,Bozrah                   ,E,Student Achievement,State,0,0,0,0,0,0,0,994,500,2992,2435,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,Teacher Standards Implementation,State,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,Transportation - Public,State,68137,97039,94683,66423,75799,61280,68624,53264,46625,47899,47674,59945,56109,56764,48807,35293,35523,46906,30905,35486,21904,19037,21319,19037
13,Bozrah                   ,E,Transportation-Nonpublic,State,919,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bozrah                   ,E,Vocational Education Equipment,State,0,0,125944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,Adult Education,State,10391,14135,11023,11607,11796,9802,11972,12215,13921,15821,19070,19131,17615,17088,17108,19112,21144,23774,17167,25529,22496,21403,20491,20926
14,Branford                 ,D,Bilingual Education,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,0
14,Branford                 ,D,Child Nutrition State Match,State,13155,16747,12616,12668,12376,12220,11963,10784,10345,9515,8937,8830,9584,9956,9793,10154,10834,10966,11993,11765,11599,11574,11592,11189
14,Branford                 ,D,E.E.R.A - Public,State,26540,22144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,ECS/Alliance Dist Grants,State,2888861,3004415,2465818,428832,430940,430940,1108924,1112292,1113076,1114884,1148890,1164724,1249639,1325074,1240178,1292801,1295968,1397866,1648530,1766972,1467692,1500376,1813823,1853934
14,Branford                 ,D,Family Resource Center Program,State,0,0,0,0,0,0,22550,46200,100000,100542,100000,100000,100000,86171,77975,102250,102250,102250,102400,97200,92325,97000,92435,105213
14,Branford                 ,D,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23446,26450,25970,25238,25224,25191,24306
14,Branford                 ,D,High School Technology Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46555,0,0,0,0,0,0
14,Branford                 ,D,Interdistrict Cooperative,State,0,0,0,0,0,0,79200,75978,94058,94058,108841,105874,123867,122424,132198,132198,35555,91225,35766,35436,50468,35073,34143,26521
14,Branford                 ,D,Magnet School,State,0,0,0,0,0,0,0,2520,0,0,0,6000,8400,9600,6000,8400,7200,6500,6500,6500,0,0,0,0
14,Branford                 ,D,Nonpublic Health Services,State,6453,4894,1873,2190,2490,2173,4273,4288,5761,2153,8289,8628,9749,20734,21827,23927,31173,32284,35470,41621,36478,11172,11871,2535
14,Branford                 ,D,Open Choice Program,State,0,0,0,0,0,0,0,0,0,6000,6000,22000,34000,46337,34000,36000,32000,40000,57500,77083,75000,99159,119954,111000
14,Branford                 ,D,Primary Mental Health,State,0,0,0,0,0,0,0,0,0,0,20000,0,20000,14400,16090,16376,0,0,0,0,0,0,0,0
14,Branford                 ,D,Professional Development,State,4670,4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,School Building Projects,State,447929,877965,1182494,1122213,1100784,1040301,992200,940612,900312,2883644,1681965,1450645,1251523,1074588,1181134,1069669,1177478,1074052,1094339.32,881088.66,782688.2,776380.95,774167.36,768004.71
14,Branford                 ,D,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,0,60000,100000,100000,100000,95868,100000,107000,107000,107000,80250,53500,26750,0,0,0
14,Branford                 ,D,School To Career Opportunities,State,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,Sp. Ed. - Excess Cost,State,0,0,0,73522,112391,127486,44140,38816,57652,73598,146059,100717,97016,194880,200691,203929,248824,325575,453184,461032,398341,441656,464587,484375
14,Branford                 ,D,Sp. Ed. - Regular,State,759953,771693,876243,704163,715642,669616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,Sp. Ed. - State Agency Placements,State,5140,7409,143797,76332,121103,21970,37194,16784,31150,98971,243870,116972,151387,88555,96191,58832,54239,171689,169731,272340,175579,140781,130777,275714
14,Branford                 ,D,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67249,67249,67249,67249
14,Branford                 ,D,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,169035,114653,9950,10000,14860,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,State School Breakfast,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12461,13851
14,Branford                 ,D,Student Achievement,State,0,0,0,0,0,0,38221,0,3383,8789,3004,13715,0,0,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,Teacher Standards Implementation,State,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Branford                 ,D,Transportation - Public,State,196470,244723,257676,213554,188735,154148,185766,177537,176068,180187,180909,182625,177924,162400,160920,188526,196829,200744,134325,199504,101237,86213,76463,70523
14,Branford                 ,D,Transportation-Nonpublic,State,13514,14851,14423,11094,8659,7404,8903,7513,8970,11021,10576,10408,9504,10394,8214,10565,12639,12456,8592,13397,8153,2740,2739,2713
14,Branford                 ,D,Youth Service Bureau,State,0,0,0,0,0,0,40110,39445,38992,39241,38972,40102,39636,37175,37236,38963,39240,39473,45718,45718,45748,45762,45762,45608
15,Bridgeport               ,I,Adult Education,State,512472,591217,670920,754158,829023,915571,980168,1041164,1024617,1028365,1081709,1173927,1243775,956003,1242764,1077398,1304002,1167363,1429466,1440919,1333147,1392954,1517531,1881778
15,Bridgeport               ,I,After School Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,450000,450000,181201,267000,238142,373376
15,Bridgeport               ,I,Bilingual Education,State,416838,405842,371273,362505,366230,362799,365835,357173,383047,376603,374821,358884,335828,326024,303061,295570,273810,282543,249140,258750,260248,221453,215878,219712
15,Bridgeport               ,I,Child Nutrition State Match,State,140155,143999,157327,159846,157355,152459,151922,153960,158300,159627,173086,179878,180631,179665,184745,182645,167067,163199,157003,156882,158168,156046,154977,155094
